Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.238-192.168.137.1-40872-53-17,192.168.137.238,40872,192.168.137.1,53,17,17/10/2022 10:27:03 AM,38703,1,1,37.0,132.0,37.0,37.0,37.0,0.0,132.0,132.0,132.0,0.0,4366.586569516575,51.67558070433817,38703.0,0.0,38703.0,38703.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,25.837790352169083,25.837790352169083,37.0,132.0,68.66666666666667,54.84827557301445,3008.3333333333335,0,0,0,0,0,0,0,0,1.0,103.0,37.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.147-114.114.114.114-53-49180-17,192.168.137.147,53,114.114.114.114,49180,17,17/10/2022 10:45:00 AM,9992078,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20015856561568077,9992078.0,0.0,9992078.0,9992078.0,9992078.0,9992078.0,0.0,9992078.0,9992078.0,0,0,0,0,0,0,0,0,0,16,0,0.20015856561568077,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,9992078.0,0.0,9992078.0,9992078.0,NeedManualLabel
192.168.137.163-47.254.83.84-59572-8877-17,192.168.137.163,59572,47.254.83.84,8877,17,17/10/2022 10:28:24 AM,20606338,3,1,116.0,16.0,84.0,16.0,38.666666666666664,39.25981830489455,16.0,16.0,16.0,0.0,6.40579611962106,0.1941150339279109,6868779.333333333,5878562.012404167,1.0295162E7,80904.0,2.0606338E7,1.0303169E7,103091.92605631151,1.0376066E7,1.0230272E7,0,0,0,0,0,0,0,0,0,24,8,0.1455862754459332,0.04852875848197773,16.0,84.0,43.2,37.2451339103513,1387.2,0,0,0,0,0,0,0,0,0.0,54.0,38.666666666666664,16.0,0,0,0,0,0,0,1,58,0,8,0,0,2,8,80904.0,0.0,80904.0,80904.0,1.0262717E7,45884.15903119507,1.0295162E7,1.0230272E7,NeedManualLabel
192.168.137.23-192.168.137.1-59161-53-17,192.168.137.23,59161,192.168.137.1,53,17,17/10/2022 10:30:00 AM,9064033,1,4,40.0,160.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,22.06523299286311,0.5516308248215778,2266008.25,1503103.9444902837,3025136.0,11369.0,0,0,0,0,0,9052664.0,3017554.6666666665,7078.381618232612,3025136.0,3011119.0,0,0,0,0,8,32,0.11032616496431555,0.4413046598572622,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,4.0,48.0,40.0,40.0,0,0,0,0,0,0,0,13,1,53,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.203-18.223.127.200-29709-32100-17,192.168.137.203,29709,18.223.127.200,32100,17,17/10/2022 10:31:41 AM,41718961,5,5,196.0,68.0,48.0,4.0,39.2,19.677398201998148,20.0,12.0,13.6,3.5777087639996634,6.328057882361931,0.23969916221067922,4635440.111111111,1.2729278172262672E7,3.8529136E7,6.0,4.1691858E7,1.04229645E7,1.877467121614559E7,3.8555931E7,6.0,4.1643841E7,1.041096025E7,1.8782561878573317E7,3.8556239E7,18497.0,0,0,0,0,40,40,0.11984958110533961,0.11984958110533961,4.0,48.0,24.363636363636363,19.221200416585468,369.4545454545454,0,0,0,0,0,0,0,0,1.0,26.8,39.2,13.6,0,0,0,144,6,133,2,98,2,34,0,0,4,8,3162722.0,0.0,3162722.0,3162722.0,3.8529136E7,0.0,3.8529136E7,3.8529136E7,NeedManualLabel
192.168.137.1-192.168.137.163-53-51064-17,192.168.137.1,53,192.168.137.163,51064,17,17/10/2022 10:24:54 AM,13624,1,1,53.0,37.0,53.0,53.0,53.0,0.0,37.0,37.0,37.0,0.0,6605.989430416911,146.7997651203758,13624.0,0.0,13624.0,13624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,73.3998825601879,73.3998825601879,37.0,53.0,47.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.5,53.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.23-192.168.137.1-47889-53-17,192.168.137.23,47889,192.168.137.1,53,17,17/10/2022 10:30:07 AM,9062783,1,4,40.0,160.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,22.06827637823834,0.5517069094559586,2265695.75,1486144.0530193958,3026717.0,36753.0,0,0,0,0,0,9026030.0,3008676.6666666665,28502.00523355038,3026717.0,2975818.0,0,0,0,0,8,32,0.1103413818911917,0.4413655275647668,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,4.0,48.0,40.0,40.0,0,0,0,0,0,0,0,13,1,53,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-18.182.200.45-15327-32100-17,192.168.137.173,15327,18.182.200.45,32100,17,17/10/2022 10:48:29 AM,172447,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,139.17319524259628,11.597766270216358,172447.0,0.0,172447.0,172447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.798883135108179,5.798883135108179,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-47.112.162.49-29154-32100-17,192.168.137.173,29154,47.112.162.49,32100,17,14/10/2022 01:18:56 PM,280795,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,85.47160740041667,7.122633950034722,280795.0,0.0,280795.0,280795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.561316975017361,3.561316975017361,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.120-34.210.19.179-39437-8886-6,192.168.137.120,39437,34.210.19.179,8886,6,14/10/2022 01:32:03 PM,652156,2,1,69.0,69.0,69.0,0.0,34.5,48.79036790187178,69.0,69.0,69.0,0.0,211.60581210630588,4.600126350137084,326078.0,327165.57973295415,557419.0,94737.0,652156.0,652156.0,0.0,652156.0,652156.0,0,0,0,0,0,1,0,0,0,40,20,3.0667509000913893,1.5333754500456946,0.0,69.0,51.75,34.5,1190.25,0,0,0,2,3,0,0,0,0.0,69.0,34.5,69.0,0,0,0,0,0,0,0,0,0,0,3000,3968,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-47.254.83.84-42564-7788-17,192.168.137.163,42564,47.254.83.84,7788,17,17/10/2022 10:21:35 AM,355148,1,1,64.0,16.0,64.0,64.0,64.0,0.0,16.0,16.0,16.0,0.0,225.2582022142881,5.631455055357203,355148.0,0.0,355148.0,355148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.8157275276786016,2.8157275276786016,16.0,64.0,48.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,72.0,64.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-3.221.182.58-14816-32100-17,192.168.137.173,14816,3.221.182.58,32100,17,17/10/2022 10:23:50 AM,12829,1,1,48.0,12.0,48.0,48.0,48.0,0.0,12.0,12.0,12.0,0.0,4676.903889625069,155.8967963208356,12829.0,0.0,12829.0,12829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,77.9483981604178,77.9483981604178,12.0,48.0,36.0,20.784609690826528,432.0,0,0,0,0,0,0,0,0,1.0,54.0,48.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.240-192.168.137.1-0-0-0,192.168.137.240,0,192.168.137.1,0,0,14/10/2022 01:32:39 PM,8984445,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1130348062679443,998271.6666666666,16005.092525505743,1023729.0,975611.0,8984445.0,998271.6666666666,16005.092525505743,1023729.0,975611.0,0,0,0,0,0,0,0,0,0,0,0,1.1130348062679443,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-3.221.182.58-26345-32100-17,192.168.137.173,26345,3.221.182.58,32100,17,17/10/2022 10:26:40 AM,75417,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,318.2306376546402,26.51921980455335,75417.0,0.0,75417.0,75417.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13.259609902276676,13.259609902276676,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.223-192.33.214.57-53382-123-17,192.168.137.223,53382,192.33.214.57,123,17,14/10/2022 01:18:50 PM,115762,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,829.2876764395916,17.276826592491492,115762.0,0.0,115762.0,115762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.638413296245746,8.638413296245746,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-3.221.182.58-24955-32100-17,192.168.137.173,24955,3.221.182.58,32100,17,17/10/2022 10:36:17 AM,58416,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,410.84634346754314,34.23719528896193,58416.0,0.0,58416.0,58416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17.118597644480964,17.118597644480964,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-47.254.83.84-59550-7788-17,192.168.137.163,59550,47.254.83.84,7788,17,17/10/2022 10:23:59 AM,252049,1,1,64.0,16.0,64.0,64.0,64.0,0.0,16.0,16.0,16.0,0.0,317.3986010656658,7.9349650266416445,252049.0,0.0,252049.0,252049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.9674825133208222,3.9674825133208222,16.0,64.0,48.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,72.0,64.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.247-13.225.195.7-34104-443-6,192.168.137.247,34104,13.225.195.7,443,6,17/10/2022 10:38:24 AM,7964,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.6951280763435,3982.0,2974.091121670619,6085.0,1879.0,7964.0,7964.0,0.0,7964.0,7964.0,0,0,0,0,0,0,0,0,0,64,32,251.130085384229,125.5650426921145,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1453,131,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.23-52.91.195.103-24138-8815-17,192.168.137.23,24138,52.91.195.103,8815,17,17/10/2022 10:27:54 AM,289254,2,2,314.0,354.0,157.0,157.0,157.0,0.0,177.0,177.0,177.0,0.0,2309.388979927676,13.82867652651303,96418.0,85670.22119149688,181593.0,10261.0,191854.0,191854.0,0.0,191854.0,191854.0,107661.0,107661.0,0.0,107661.0,107661.0,0,0,0,0,16,16,6.914338263256515,6.914338263256515,157.0,177.0,165.0,10.954451150103322,119.99999999999999,0,0,0,0,0,0,0,0,1.0,206.25,157.0,177.0,0,0,0,668,4,2309,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.65-192.168.137.100-1900-54503-17,192.168.137.65,1900,192.168.137.100,54503,17,17/10/2022 10:36:43 AM,1404902,7,0,2082.0,0.0,303.0,294.0,297.42857142857144,4.035556254807295,0,0,0,0,1481.9539014109168,4.98255394326437,234150.33333333334,338439.8163571578,893762.0,47873.0,1404902.0,234150.33333333334,338439.8163571578,893762.0,47873.0,0,0,0,0,0,0,0,0,0,56,0,4.98255394326437,0.0,294.0,303.0,297.0,3.927922024247869,15.428571428571477,0,0,0,0,0,0,0,0,0.0,339.42857142857144,297.42857142857144,0.0,0,0,0,2082,7,1481,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-45213-17,192.168.137.1,53,192.168.137.173,45213,17,17/10/2022 10:40:07 AM,11105,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,7924.358397118415,180.09905447996397,11105.0,0.0,11105.0,11105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,90.04952723998198,90.04952723998198,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-18.182.200.45-22814-32100-17,192.168.137.173,22814,18.182.200.45,32100,17,17/10/2022 12:01:15 PM,201161,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,119.30742042443615,9.942285035369679,201161.0,0.0,201161.0,201161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.971142517684839,4.971142517684839,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.140-182.92.131.196-29287-32100-17,192.168.137.140,29287,182.92.131.196,32100,17,17/10/2022 10:23:23 AM,44210982,2,2,96.0,24.0,48.0,48.0,48.0,0.0,12.0,12.0,12.0,0.0,2.714257738043457,0.09047525793478191,1.4736994E7,2.507347926212563E7,4.3689354E7,260452.0,4.3949806E7,4.3949806E7,0.0,4.3949806E7,4.3949806E7,4.395053E7,4.395053E7,0.0,4.395053E7,4.395053E7,0,0,0,0,16,16,0.045237628967390954,0.045237628967390954,12.0,48.0,33.6,19.71801207018598,388.8,0,0,0,0,0,0,0,0,1.0,42.0,48.0,12.0,0,0,0,0,0,0,2,96,2,24,0,0,1,8,260452.0,0.0,260452.0,260452.0,4.3689354E7,0.0,4.3689354E7,4.3689354E7,NeedManualLabel
192.168.137.1-192.168.137.96-53-49415-17,192.168.137.1,53,192.168.137.96,49415,17,17/10/2022 11:56:36 AM,1414,1,1,48.0,32.0,48.0,48.0,48.0,0.0,32.0,32.0,32.0,0.0,56577.08628005658,1414.4271570014146,1414.0,0.0,1414.0,1414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,707.2135785007073,707.2135785007073,32.0,48.0,42.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,64.0,48.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.140-182.92.131.196-19483-32100-17,192.168.137.140,19483,182.92.131.196,32100,17,17/10/2022 10:28:54 AM,44207021,2,2,96.0,24.0,48.0,48.0,48.0,0.0,12.0,12.0,12.0,0.0,2.7145009386631145,0.09048336462210381,1.4735673666666668E7,2.5076593775598794E7,4.369163E7,257641.0,4.3949271E7,4.3949271E7,0.0,4.3949271E7,4.3949271E7,4.394938E7,4.394938E7,0.0,4.394938E7,4.394938E7,0,0,0,0,16,16,0.045241682311051905,0.045241682311051905,12.0,48.0,33.6,19.71801207018598,388.8,0,0,0,0,0,0,0,0,1.0,42.0,48.0,12.0,0,0,0,0,0,0,2,96,2,24,0,0,1,8,257641.0,0.0,257641.0,257641.0,4.369163E7,0.0,4.369163E7,4.369163E7,NeedManualLabel
192.168.137.233-192.168.137.1-13513-53-17,192.168.137.233,13513,192.168.137.1,53,17,17/10/2022 10:41:46 AM,17232,1,1,51.0,141.0,51.0,51.0,51.0,0.0,141.0,141.0,141.0,0.0,11142.061281337046,116.0631383472609,17232.0,0.0,17232.0,17232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,58.03156917363045,58.03156917363045,51.0,141.0,81.0,51.96152422706632,2700.0,0,0,0,0,0,0,0,0,1.0,121.5,51.0,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-47.254.83.84-35054-8877-17,192.168.137.163,35054,47.254.83.84,8877,17,17/10/2022 10:32:34 AM,20558439,3,1,116.0,16.0,84.0,16.0,38.666666666666664,39.25981830489455,16.0,16.0,16.0,0.0,6.420720950651944,0.1945673015349074,6852813.0,5862806.912895904,1.0250563E7,83043.0,2.0558439E7,1.02792195E7,40526.4109501446,1.0307876E7,1.0250563E7,0,0,0,0,0,0,0,0,0,24,8,0.14592547615118054,0.04864182538372685,16.0,84.0,43.2,37.2451339103513,1387.2,0,0,0,0,0,0,0,0,0.0,54.0,38.666666666666664,16.0,0,0,0,0,0,0,1,58,0,8,0,0,2,8,83043.0,0.0,83043.0,83043.0,1.0237698E7,18193.85747992987,1.0250563E7,1.0224833E7,NeedManualLabel
192.168.137.163-47.254.83.84-52827-1341-17,192.168.137.163,52827,47.254.83.84,1341,17,17/10/2022 10:39:10 AM,523633,2,0,32.0,0.0,16.0,16.0,16.0,0.0,0,0,0,0,61.11150366764509,3.819468979227818,523633.0,0.0,523633.0,523633.0,523633.0,523633.0,0.0,523633.0,523633.0,0,0,0,0,0,0,0,0,0,16,0,3.819468979227818,0.0,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,24.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.242-8.8.8.8-54944-53-17,192.168.137.242,54944,8.8.8.8,53,17,17/10/2022 10:49:07 AM,26834,1,1,65.0,113.0,65.0,65.0,65.0,0.0,113.0,113.0,113.0,0.0,6633.375568308862,74.53230975627935,26834.0,0.0,26834.0,26834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,37.26615487813967,37.26615487813967,65.0,113.0,81.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,121.5,65.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.65-192.168.137.67-54570-22-6,192.168.137.65,54570,192.168.137.67,22,6,17/10/2022 10:28:10 AM,29511,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.65700925078785,14755.5,20866.01400603383,29510.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,64,32,67.77133950052523,33.885669750262615,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,502,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-47.254.83.84-57538-7788-17,192.168.137.163,57538,47.254.83.84,7788,17,17/10/2022 10:47:27 AM,250221,1,1,64.0,16.0,64.0,64.0,64.0,0.0,16.0,16.0,16.0,0.0,319.7173698450569,7.992934246126423,250221.0,0.0,250221.0,250221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.9964671230632116,3.9964671230632116,16.0,64.0,48.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,72.0,64.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.23-52.91.195.103-24137-8810-17,192.168.137.23,24137,52.91.195.103,8810,17,17/10/2022 10:24:54 AM,729390,3,1,474.0,178.0,158.0,158.0,158.0,0.0,178.0,178.0,178.0,0.0,893.8976404941116,5.484034604258353,243130.0,119285.75177698299,316297.0,105482.0,623908.0,311954.0,6141.929501386352,316297.0,307611.0,0,0,0,0,0,0,0,0,0,24,8,4.113025953193765,1.3710086510645882,158.0,178.0,162.0,8.94427190999916,80.0,0,0,0,0,0,0,0,0,0.0,202.5,158.0,178.0,0,0,0,652,4,893,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.147-8.8.8.8-53-39458-17,192.168.137.147,53,8.8.8.8,39458,17,17/10/2022 10:29:08 AM,10604939,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.18859137237847384,1.0604939E7,0.0,1.0604939E7,1.0604939E7,1.0604939E7,1.0604939E7,0.0,1.0604939E7,1.0604939E7,0,0,0,0,0,0,0,0,0,16,0,0.18859137237847384,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,1.0604939E7,0.0,1.0604939E7,1.0604939E7,NeedManualLabel
192.168.137.23-52.91.195.103-24144-8811-17,192.168.137.23,24144,52.91.195.103,8811,17,17/10/2022 10:45:54 AM,309991,2,1,316.0,178.0,158.0,158.0,158.0,0.0,178.0,178.0,178.0,0.0,1593.594652747983,9.67770032033188,154995.5,76692.09438071176,209225.0,100766.0,209225.0,209225.0,0.0,209225.0,209225.0,0,0,0,0,0,0,0,0,0,16,8,6.451800213554587,3.2259001067772934,158.0,178.0,163.0,10.0,100.0,0,0,0,0,0,0,0,0,0.0,217.33333333333334,158.0,178.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-47.254.83.84-43287-1341-17,192.168.137.163,43287,47.254.83.84,1341,17,14/10/2022 01:32:52 PM,538033,2,0,32.0,0.0,16.0,16.0,16.0,0.0,0,0,0,0,59.47590575299285,3.717244109562053,538033.0,0.0,538033.0,538033.0,538033.0,538033.0,0.0,538033.0,538033.0,0,0,0,0,0,0,0,0,0,16,0,3.717244109562053,0.0,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,24.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-40225-17,192.168.137.1,53,192.168.137.173,40225,17,14/10/2022 01:18:46 PM,4342,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,19806.540764624595,460.6172270842929,4342.0,0.0,4342.0,4342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,230.30861354214645,230.30861354214645,35.0,51.0,45.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.1-192.168.137.173-53-59708-17,192.168.137.1,53,192.168.137.173,59708,17,17/10/2022 10:39:14 AM,11037,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,7973.181118057443,181.2086617740328,11037.0,0.0,11037.0,11037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,90.6043308870164,90.6043308870164,36.0,52.0,46.666666666666664,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.173-192.168.137.1-34931-53-17,192.168.137.173,34931,192.168.137.1,53,17,17/10/2022 10:42:53 AM,253474,1,1,36.0,52.0,36.0,36.0,36.0,0.0,52.0,52.0,52.0,0.0,347.1756472064196,7.890355618327718,253474.0,0.0,253474.0,253474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.945177809163859,3.945177809163859,36.0,52.0,41.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,62.0,36.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.89-192.168.137.233-51842-80-6,192.168.137.89,51842,192.168.137.233,80,6,17/10/2022 10:25:32 AM,7010001,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5706133280152171,2336667.0,1532065.036566007,4007751.0,998301.0,7010001.0,2336667.0,1532065.036566007,4007751.0,998301.0,0,0,0,0,0,0,0,0,0,160,0,0.5706133280152171,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,14600,0,0,40,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.137.163-47.254.83.84-41434-1341-17,192.168.137.163,41434,47.254.83.84,1341,17,17/10/2022 10:45:47 AM,534051,2,0,32.0,0.0,16.0,16.0,16.0,0.0,0,0,0,0,59.91937099640296,3.744960687275185,534051.0,0.0,534051.0,534051.0,534051.0,534051.0,0.0,534051.0,534051.0,0,0,0,0,0,0,0,0,0,16,0,3.744960687275185,0.0,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,24.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
