"Time","Source","No.","Destination","Protocol","Length","Info"
"42.559669","192.167.7.157","219","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559671","192.167.7.157","220","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559673","192.167.7.157","221","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559676","192.167.7.157","222","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559678","192.167.7.157","223","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559680","192.167.7.157","224","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559682","192.167.7.157","225","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559684","192.167.7.157","226","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559687","192.167.7.157","227","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559689","192.167.7.157","228","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559691","192.167.7.157","229","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559693","192.167.7.157","230","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.559695","192.167.7.157","231","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560549","192.167.7.157","232","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560552","192.167.7.157","233","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560554","192.167.7.157","234","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560556","192.167.7.157","235","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560558","192.167.7.157","236","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560561","192.167.7.157","237","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560563","192.167.7.157","238","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560565","192.167.7.157","239","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560567","192.167.7.157","240","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560569","192.167.7.157","241","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560571","192.167.7.157","242","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560574","192.167.7.157","243","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560576","192.167.7.157","244","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560578","192.167.7.157","245","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560580","192.167.7.157","246","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560582","192.167.7.157","247","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560584","192.167.7.157","248","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560586","192.167.7.157","249","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560588","192.167.7.157","250","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560590","192.167.7.157","251","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560592","192.167.7.157","252","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560594","192.167.7.157","253","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560596","192.167.7.157","254","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560598","192.167.7.157","255","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560600","192.167.7.157","256","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560602","192.167.7.157","257","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.560604","192.167.7.157","258","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563156","192.167.7.157","259","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563393","192.167.7.157","260","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563396","192.167.7.157","261","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563398","192.167.7.157","262","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563400","192.167.7.157","263","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563402","192.167.7.157","264","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563405","192.167.7.157","265","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563829","192.167.7.157","266","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563831","192.167.7.157","267","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563833","192.167.7.157","268","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563835","192.167.7.157","269","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563838","192.167.7.157","270","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563841","192.167.7.157","271","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563843","192.167.7.157","272","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563845","192.167.7.157","273","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563847","192.167.7.157","274","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563850","192.167.7.157","275","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563852","192.167.7.157","276","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563854","192.167.7.157","277","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.563856","192.167.7.157","278","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564530","192.167.7.157","279","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564532","192.167.7.157","280","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564535","192.167.7.157","281","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564537","192.167.7.157","282","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564539","192.167.7.157","283","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564541","192.167.7.157","284","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564544","192.167.7.157","285","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564545","192.167.7.157","286","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564547","192.167.7.157","287","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564549","192.167.7.157","288","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564551","192.167.7.157","289","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564553","192.167.7.157","290","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564555","192.167.7.157","291","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564558","192.167.7.157","292","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564560","192.167.7.157","293","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564562","192.167.7.157","294","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564564","192.167.7.157","295","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564566","192.167.7.157","296","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564568","192.167.7.157","297","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564570","192.167.7.157","298","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564572","192.167.7.157","299","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564574","192.167.7.157","300","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564576","192.167.7.157","301","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564578","192.167.7.157","302","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564580","192.167.7.157","303","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564582","192.167.7.157","304","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564979","192.167.7.157","305","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564981","192.167.7.157","306","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564984","192.167.7.157","307","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564986","192.167.7.157","308","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564988","192.167.7.157","309","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564990","192.167.7.157","310","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564992","192.167.7.157","311","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564994","192.167.7.157","312","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564996","192.167.7.157","313","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.564998","192.167.7.157","314","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565000","192.167.7.157","315","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565002","192.167.7.157","316","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565004","192.167.7.157","317","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565006","192.167.7.157","318","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565008","192.167.7.157","319","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565010","192.167.7.157","320","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565012","192.167.7.157","321","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565014","192.167.7.157","322","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565016","192.167.7.157","323","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565018","192.167.7.157","324","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565020","192.167.7.157","325","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.565021","192.167.7.157","326","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567462","192.167.7.157","327","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567532","192.167.7.157","328","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567534","192.167.7.157","329","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567652","192.167.7.157","330","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567654","192.167.7.157","331","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567656","192.167.7.157","332","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567658","192.167.7.157","333","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567828","192.167.7.157","334","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567830","192.167.7.157","335","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567833","192.167.7.157","336","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567835","192.167.7.157","337","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567837","192.167.7.157","338","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567839","192.167.7.157","339","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.567841","192.167.7.157","340","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568076","192.167.7.157","341","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568078","192.167.7.157","342","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568080","192.167.7.157","343","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568082","192.167.7.157","344","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568084","192.167.7.157","345","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568086","192.167.7.157","346","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568088","192.167.7.157","347","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568090","192.167.7.157","348","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568092","192.167.7.157","349","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568094","192.167.7.157","350","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568096","192.167.7.157","351","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568383","192.167.7.157","352","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568386","192.167.7.157","353","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568388","192.167.7.157","354","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568390","192.167.7.157","355","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568392","192.167.7.157","356","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568394","192.167.7.157","357","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568396","192.167.7.157","358","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568398","192.167.7.157","359","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568400","192.167.7.157","360","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568402","192.167.7.157","361","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568404","192.167.7.157","362","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568406","192.167.7.157","363","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568408","192.167.7.157","364","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568410","192.167.7.157","365","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568780","192.167.7.157","366","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568783","192.167.7.157","367","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568785","192.167.7.157","368","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568787","192.167.7.157","369","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568789","192.167.7.157","370","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568791","192.167.7.157","371","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568794","192.167.7.157","372","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568796","192.167.7.157","373","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568797","192.167.7.157","374","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568799","192.167.7.157","375","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568819","192.167.7.157","376","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
"42.568821","192.167.7.157","377","255.255.255.255","ICMP","60","Echo (ping) reply    id=0xc0a7, seq=1949/40199, ttl=255"
